"INDIKATOR_GRUPPE","INDIKATOR_BEZEICHNUNG","INDIKATOR_AUSPRAEGUNG","INDIKATOR_WERT","BASISWERT_1","BASISWERT_2","BASISWERT_3","BASISWERT_4","BASISWERT_5","NAME_BASISWERT_1","NAME_BASISWERT_2","NAME_BASISWERT_3","NAME_BASISWERT_4","NAME_BASISWERT_5","JAHR","GLIEDERUNG","NUMMER","NAME"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","10,2","18","177","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","33,3","134","402","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","21","21 Pasing - Obermenzing"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","25,5","70","274","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","17","17 Obergiesing - Fasangarten"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","38,8","52","134","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","1","01 Altstadt - Lehel"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","17,8","26","146","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","15,4","29","188","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","25","25 Laim"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","40,6","201","495","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","42","141","336","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","16,6","61","368","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","42,3","181","428","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","5","05 Au - Haidhausen"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","-88888888","0","0","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","31,8","146","459","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","18","18 Untergiesing - Harlaching"
"Bevölkerung","Mütter über 35 Jahre","gesamt","-88888888","0","0","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","99","99 nicht zuzuordnen"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","14,1","28","198","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Mütter über 35 Jahre","gesamt","30,3","227","750","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","19","19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln"
"Bevölkerung","Mütter über 35 Jahre","gesamt","20,8","88","424","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","10","10 Moosach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","25,5","73","286","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","11","11 Milbertshofen -  Am Hart"
"Bevölkerung","Mütter über 35 Jahre","gesamt","23,7","108","456","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","7","07 Sendling - Westpark"
"Bevölkerung","Mütter über 35 Jahre","gesamt","30,1","170","565","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","15","15 Trudering - Riem"
"Bevölkerung","Mütter über 35 Jahre","gesamt","35,9","247","688","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Mütter über 35 Jahre","gesamt","35,2","170","483","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","2","02 Ludwigsvorstadt - Isarvorstadt"
"Bevölkerung","Mütter über 35 Jahre","gesamt","25,1","219","872","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","gesamt","25,8","127","493","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,4","104","380","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","14","14 Berg am Laim"
"Bevölkerung","Mütter über 35 Jahre","gesamt","27,8","114","410","","","","Anzahl der Mütter (35 bis unter 45 Jahre, gesamt)","Anzahl aller Mütter (15 bis unter 45 Jahre, gesamt)","","","","2004","Stadtbezirk","6","06 Sendling"
"Bevölkerung","Mütter über 35 Jahre","Ausländerinnen","23,8","46","193","","","","Anzahl der Mütter (35 bis unter 45 Jahre, Ausländerinnen)","Anzahl aller Mütter (15 bis unter 45 Jahre, Ausländerinnen)","","","","2004","Stadtbezirk","13","13 Bogenhausen"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","31,3","158","504","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","16","16 Ramersdorf - Perlach"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","24,9","70","281","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","24","24 Feldmoching - Hasenbergl"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","31,5","102","324","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","12","12 Schwabing -  Freimann"
"Bevölkerung","Mütter über 35 Jahre","Deutsche","33,8","76","225","","","","Anzahl der Mütter (35 bis unter 45 Jahre, deutsch)","Anzahl aller Mütter (15 bis unter 45 Jahre, deutsch)","","","","2004","Stadtbezirk","14","14 Berg am Laim"
